date,city,state,category_de,description_de,source,year
2016-10-23,Rostock,Mecklenburg-Vorpommern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen   Beschimpfung von Bekenntnissen, Religionsgesellschaften und Weltanschauungsvereinigungen ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-23,Bremen,Bremen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-23,Schwedt,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Totschlags ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-22,Genthin,Sachsen-Anhalt,Brandanschlag,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen schwerer Brandstiftung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-22,Schwalbach,Saarland,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-22,Lünen,Nordrhein-Westfalen,Sonstige Angriffe,"Unbekannte haben am späten Abend auf eine Asylunterkunft geschossen. Die Polizei fand auf dem Gelände zwei Stahlkugeln. Eine Kugel hatte die erste Scheibe der Doppelverglasung durchschlagen, sei aber dann steckengeblieben. Verletzt wurde niemand.","http://www.ruhrnachrichten.de/staedte/luenen/Staatsschutz-ermittelt-Schuss-auf-Fluechtlingsunterkunft-in-Luenen-Sued;art928,3139377",2016
2016-10-22,"Mehrhoog, Hamminkeln",Nordrhein-Westfalen,Tätlicher Übergriff/Körperverletzung,Eine Gruppe Unbekannter hat in der Nacht einen 27-jährigen Geflüchteten aus Afghanistan zusammengeschlagen und schwer verletzt.,"http://www.bbv-net.de/lokales/hamminkeln_artikel,-27-Jaehriger-wird-krankhausreif-geschlagen-_arid,652234.html",2016
2016-10-22,Bad Freienwalde,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-22,Chemnitz,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Rheine,Nordrhein-Westfalen,Verdachtsfall,"Unbekannte haben in der Nacht auf eine Wohnung im ersten Obergeschosse eines Hauses geschossen. In der Wohnung lebt zurzeit ein Asylsuchender, der jedoch unverletzt blieb. Fotos, die der Neuen Osnabrücker Zeitung vorliegen, zeigen eines von insgesamt drei Einschusslöchern in einem Fenster.
 
Update: In polizeilichen Vernehmungen gaben drei jungen Männer zu, die Beschädigungen mit einem CO2-Gewehr herbeigeführt zu haben. Die Beteiligten schilderten, dass sie in der Nachbarschaft mit dem Gewehr in die Luft geschossen haben. Die Idee hierzu sei ihnen bei einem gemeinsamen Treffen mit reichlichem Alkoholkonsum gekommen. Zuletzt schoss dann der 19-jährige. Die durch ihn abgegebenen Schüsse beschädigten anschließend die Fensterscheiben der Asylunterkunft. Dies sei geschehen, „ohne dass er es beabsichtigte”, heißt es in einer gemeinsamen Pressemitteilung der Polizei Steinfurt und der Polizei Münster. Die Heranwachsenden hätten glaubhaft versichert, dass sie nicht wussten, dass es sich bei der Wohnung um eine Flüchtlingsunterkunft handele. Die abschließenden polizeilichen Ermittlungen ergaben, dass ein fremdenfeindlicher Hintergrund für die Tat auszuschließen sei. Schon in den Tagen nach der Tat hatte sich die Polizei zurückhaltend gezeigt und betont, dass es „keine akute Personengefährdung“ gegeben hätte.","http://www.noz.de/deutschland-welt/nordrhein-westfalen/artikel/794047/schuesse-auf-fluechtlingswohnung-in-rheine#gallery&0&0&794047
http://www.wn.de/Muensterland/2576520-Loecher-in-den-Fensterscheiben-Sachbeschaedigung-an-Fluechtlingswohnung
http://www.wn.de/Muensterland/2682014-Polizei-kein-fremdenfeindlicher-Hintergrund-19-Jaehriger-gesteht-Schuesse-auf-Asylbewerberunterkunft",2016
2016-10-21,Wenzenbach,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http:// http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-21,Pforzheim,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Wenzenbach,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-21,Prenzlau,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Hamburg,Hamburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,"Neu-Hohenschönhausen, Berlin",Berlin,Sonstige Angriffe,"Unbekannte haben ein Hakenkreuz auf eine Tür einer Wohnung gesprüht, in der unbegleitete minderjährige Geflüchtete wohnen. Es war bereits der zweite Vorfall dieser Art innerhalb von drei Tagen.",http://www.tagesspiegel.de/berlin/polizei-justiz/berlin-hohenschoenhausen-hakenkreuz-an-tuer-von-fluechtlingswohnung/14721024.html,2016
2016-10-21,Sulingen,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Neukirchen an der Pleiße,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Meiningen,Thüringen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Nötigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-21,Luhe-Wildenau,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-20,Treuenbrietzen,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-20,Erfurt,Thüringen,Tätlicher Übergriff/Körperverletzung,"Der Verein ""Plattform"" berichtet in einer Presseerklärung über ein Aufeinandertreffen mit rechts oritentierten Jugendlichen. Demnach trafen aus Syrien und Kurdistan geflohene Jugendliche, die sich in Begleitung von Engagierten des Vereins ""Plattform"" auf dem Rückweg von einem Spielplatz befanden, auf ""jugendliche mutmaßliche Mitglieder des Rechts offenen Vereines Volksgemeinschaft Erfurt"". Die rechten Jugendlichen verteiliten Infomaterial und forderten die anderen Jugendlichen ""provokativ"" dazu auf, das Land zu verlassen. Bei einer Handgreiflichkeit mit mehreren der angesprochenen Jugendlichen wurde ein Kind leicht verletzt.",https://www.facebook.com/no.thuegida/photos/a.1406252759682971.1073741829.1404945206480393/1584356308539281/?type=3&theater,2016
2016-10-20,"Walberberg, Bornheim",Nordrhein-Westfalen,Sonstige Angriffe,"Unbekannte sind auf eine Baustelle eingedrungen und haben auf dem Gelände randaliert. Dort entstehen Asylunterkünfte. Die Eindringlinge hebelten einen Baucontainer auf, zerschlugen mehrere Scheiben von Baufahrzeugen und verschütteten Diesel und Zement. Entwendet wurde nichts. Bereits vor einigen Wochen war es auf dem Gelände zu einem ähnlichen Vorfall gekommen. Damals hatten die Täter rassistische Parolen an einem Baucontainer hinterlassen.",http://www.general-anzeiger-bonn.de/region/vorgebirge-voreifel/bornheim/Staatsschutz-ermittelt-in-Walberberg-article3385973.html,2016
2016-10-20,Haldensleben,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-20,Stephanskirchen,Bayern,Sonstige Angriffe,"Ein Unbekannter hielt am späten Abend mit seinem Auto vor einer Asylunterkunft. Wohl aus dem geöffneten Autofenster heraus feuerte er dann eine Silvesterrakete in Richtung der Unterkunft.
 
Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen schwerer Brandstiftung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.","http://www.polizei.bayern.de/oberbayern/news/presse/aktuell/index.html/250182
http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf",2016
2016-10-20,Nürnberg,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-20,Magdeburg,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-20,Ennepetal,Nordrhein-Westfalen,Tätlicher Übergriff/Körperverletzung,"Ein 79-Jähriger hat am Nachmittag zwei geflüchtete Jugendliche aus Albanien und dem Senegal angegriffen. In der Fußgängerzone ging der Angreifer auf die beiden Jugendlichen im Alter von 16 und 17 Jahren zu, rempelte sie an und beschimpfte sie mit Aussagen wie ""Scheiß Ausländer"". Zu dem 17-Jährigen sagte er laut Polizei: ""Bleib da, wo Du hergekommen bist."" Dann habe er mit einem Springmesser gezielt einen Stich in den Gesichtsbereich des 17-Jährigen angesetzt. Nur weil der Teenager rechtzeitig ausweichen konnte, blieb er unverletzt. Ein Betreuer der beiden Jugendlichen kam im Augenblick des Angriffs dazu. Der Angreifer sagte zu ihm „Du bist kein richtiger Deutscher“ und drohte in Richtung der Gruppe: „Ich steche Euch alle ab."" Die alamierte Polizei konnte den Angeifer in seiner Wohnung festnehmen. Eine erste Polizeimeldung zu dem Vorfall war jedoch lediglich wie folgt betitelt: ""Betrunkener bedroht Passanten"".
 
Nachrecherchen von Der Westen ergaben, dass es sich bei den Bedrohten Jugendlichen um unbegleitete minderjährige Geflüchtete handelt.","http://www.presseportal.de/blaulicht/pm/12726/3462349
http://www.derwesten.de/staedte/ennepetal/79-jaehriger-ennepetaler-greift-jugendliche-mit-messer-an-id12295243.html",2016
2016-10-20,Bad Laasphe,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-20,Nürnberg,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-19,Hamburg,Hamburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http:// http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-19,Senftenberg,Brandenburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-19,Berlin,Berlin,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Feucht,Bayern,Tätlicher Übergriff/Körperverletzung,"Die Organisatoren des ""Refugee Protest March"" berichten von einem Angriff mit einem Auto auf ihre Gruppe, bei dem jedoch niemand verletzt wurde.",https://twitter.com/refugeestruggle/status/788361997830254592,2016
2016-10-18,Bedburg,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-18,Bruchhausen-Vilsen,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http:// http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-18,Bedburg,Nordrhein-Westfalen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Barsinghausen,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen eines Verstoßes gegen das Gesetz über explosionsgefährliche Stoffe ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Burg bei Magdeburg,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Bruchhausen-Vilsen,Niedersachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Ellefeld,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen öffentlicher Aufforderung zu Straftaten ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Hamburg,Hamburg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,Burg bei Magdeburg,Sachsen-Anhalt,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-18,"Neu-Hohenschönhausen, Berlin",Berlin,Sonstige Angriffe,"Unbekannte haben ein Hakenkreuz auf die Tür einer Wohnung gesprüht, in der unbegleitete minderjährige Geflüchtete wohnen.",http://www.tagesspiegel.de/berlin/polizei-justiz/berlin-hohenschoenhausen-hakenkreuz-an-tuer-von-fluechtlingswohnung/14721024.html,2016
2016-10-17,Güstrow,Mecklenburg-Vorpommern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen einer Beleidigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-17,Langquaid,Bayern,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-17,Überlingen,Baden-Württemberg,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-17,Wernigerode,Sachsen-Anhalt,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Sachbeschädigung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-17,Berlin,Berlin,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Volksverhetzung ermittelt, diesen Fall jedoch nicht dem Phänomenbereich der ""politisch motivierten Kriminalität - rechts"" (PMK-rechts) zuordnet.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-17,Auerbach,Sachsen,Sonstige Angriffe,In einem Mehrfamilienhaus haben Unbekannte in der Nacht zwei Wohnungstüren sowie die dazugehörigen Klingelschilder mit einer weißen Masse beschmiert. In dem betroffenen Gebäude leben Geflüchtete.,https://www.raa-sachsen.de/index.php/chronik-details/auerbach.html,2016
2016-10-16,Dresden,Sachsen,Sonstige Angriffe,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen Verwendens von Kennzeichen verfassungswidriger Organisationen an einer Asylunterkunft ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-16,Cottbus,Brandenburg,Tätlicher Übergriff/Körperverletzung,"Drei Syrer gehen während einer Party in der Diskothek „Bebel“ zum Rauchen vor die Tür. Sie werden dann durch einen Mann, der zuvor mit den Securities geredet hat, am erneuten Zutritt zur Disko gehindert. Der Mann – ein in Cottbus bekannter Rechter – sagt zu den Syrern, dass sie „aus Syrien kommen und dorthin nach Hause gehen sollen“.  Die drei Syrer bitten dann darum noch ihre Jacken aus der Disko holen zu können. Daraufhin schlägt der Mann einem der Syrer mit der Faust ins Gesicht und tritt ihm mit dem Knie in den Unterleib. Nachdem der Angegriffene zu Boden geht, tritt er noch auf ihn ein. Den beiden anderen Syrern gelingt die Flucht. Der Angegriffene muss zur Behandlung ins Krankenhaus.",http://www.opferperspektive.de/rechte-angriffe/chronologie-rechter-angriffe/cottbus-51,2016
2016-10-16,Schloß Holte-Stukenbrock,Nordrhein-Westfalen,Tätlicher Übergriff/Körperverletzung,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt und diesen Vorfall als “politisch motivierte Kriminalität – rechts” einordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dipbt.bundestag.de/dip21/btd/18/122/1812263.pdf,2016
2016-10-16,Sottrum,Niedersachsen,Verdachtsfall,"Aus der Antwort der Bundesregierung auf eine Kleine Anfrage zu Übergriffen auf Asylsuchende und ihre Unterkünfte geht hervor, dass die zuständige Polizeidirektion wegen gefährlicher Körperverletzung ermittelt, diesen Fall jedoch nicht dem Phänomenbereich der ""politisch motivierten Kriminalität - rechts"" (PMK-rechts) zuordnet. Wie viele Verletzte es gab, ist den Angaben nicht zu entnehmen.",http://dip21.bundestag.de/dip21/btd/18/112/1811298.pdf,2016
2016-10-16,Alsfeld,Hessen,Tätlicher Übergriff/Körperverletzung,"Sieben junge Männer sind in der Nacht in eine Asylunterkunft eingedrungen, um dort zu randalieren und die Bewohner anzugreifen. Einer der Bewohner wurde verletzt. Zuvor hatten sich die Bewohner der Asylunterkunft über den Lärm in ihrer Nachbarschaft beschwert, der wohl von den späteren Angreifern ausging. Die Polizei konnte einen der Eindrinlge feststellen.",http://www.fuldaerzeitung.de/regional/schlitz/sieben-junge-manner-randalieren-in-alsfelder-asylbewerberheim-BH5797939,2016
